s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
653.597972,167.601196,117.546616,-0.639891,-0.730117,0.000665,-0.349865,0.004408,0.000116,0.000006,-14.313450,1.512993,0.000003,-0.001402,0.004180
655.596742,169.096324,116.220099,-0.641449,-0.721310,0.000893,-0.349845,0.004405,0.000112,0.000014,-14.301810,1.493507,0.000010,-0.001404,0.004177
657.595513,170.603073,114.906798,-0.643448,-0.712507,0.001102,-0.349808,0.004403,0.000097,0.000022,-14.283464,1.483212,0.000018,-0.001418,0.004170
659.594283,172.121322,113.606808,-0.645827,-0.703708,0.001270,-0.349755,0.004401,0.000071,0.000031,-14.259306,1.483263,0.000026,-0.001441,0.004159
661.593054,173.650948,112.320225,-0.648484,-0.694913,0.001378,-0.349681,0.004399,0.000037,0.000042,-14.234830,1.484324,0.000036,-0.001473,0.004146
663.591824,175.191827,111.047142,-0.651285,-0.686121,0.001412,-0.349584,0.004398,-0.000003,0.000055,-14.206433,1.475726,0.000048,-0.001509,0.004131
665.590595,176.743838,109.787653,-0.654075,-0.677333,0.001366,-0.349462,0.004396,-0.000044,0.000067,-14.170750,1.467260,0.000061,-0.001546,0.004115
667.589365,178.306855,108.541848,-0.656690,-0.668548,0.001238,-0.349317,0.004394,-0.000083,0.000078,-14.133612,1.467327,0.000072,-0.001582,0.004100
669.588136,179.880754,107.309820,-0.658976,-0.659767,0.001037,-0.349157,0.004392,-0.000118,0.000082,-14.102207,1.476855,0.000078,-0.001613,0.004087
671.586907,181.465409,106.091656,-0.660797,-0.650989,0.000776,-0.348996,0.004390,-0.000144,0.000079,-14.081984,1.491331,0.000076,-0.001636,0.004076
673.585677,183.060693,104.887444,-0.662050,-0.642217,0.000473,-0.348850,0.004388,-0.000159,0.000066,-14.068750,1.503454,0.000064,-0.001649,0.004069
675.584448,184.666477,103.697269,-0.662676,-0.633449,0.000152,-0.348739,0.004385,-0.000163,0.000045,-14.065307,1.514243,0.000044,-0.001651,0.004066
677.583218,186.282630,102.521214,-0.662660,-0.624687,-0.000165,-0.348680,0.004382,-0.000154,0.000015,-14.083154,1.529818,0.000016,-0.001642,0.004066
679.581989,187.909022,101.359359,-0.662036,-0.615932,-0.000453,-0.348683,0.004379,-0.000134,-0.000018,-14.121060,1.550184,-0.000016,-0.001622,0.004069
