right_bound_x,right_bound_y,right_bound_z,left_bound_x,left_bound_y,left_bound_z
-389.851503,-4.063357,3.164259,-380.517162,-4.033046,2.980397
-389.850719,-5.112518,3.198368,-380.513562,-5.090943,3.016104
-389.851100,-6.161684,3.232337,-380.510753,-6.133232,3.048630
-389.853303,-7.210863,3.265841,-380.507478,-7.191051,3.086605
-389.858771,-8.260062,3.298341,-380.504697,-8.248963,3.121951
-389.862408,-9.309247,3.331523,-380.502509,-9.294437,3.156690
-389.863972,-10.358407,3.365651,-380.501259,-10.364814,3.191964
-389.858103,-11.407435,3.402587,-380.501540,-11.422758,3.226452
-389.845375,-12.456325,3.442206,-380.502936,-12.480711,3.260649
-389.830147,-13.505140,3.482946,-380.505677,-13.538669,3.294573
-389.816718,-14.554004,3.522986,-380.510899,-14.609069,3.328784
-389.805176,-15.602914,3.562467,-380.516168,-15.654580,3.362019
-389.794618,-16.651832,3.602006,-380.520221,-16.687658,3.394629
-389.784344,-17.700729,3.642156,-380.521226,-17.695853,3.426230
-389.774238,-18.749615,3.682680,-380.518918,-18.728949,3.458414
-389.764530,-19.798517,3.722848,-380.514627,-19.762041,3.490527
-389.755266,-20.847445,3.762440,-380.508986,-20.807574,3.523015
-389.746494,-21.896419,3.800919,-380.503362,-21.853103,3.555624
-389.737957,-22.945453,3.837782,-380.498417,-22.911075,3.588869
-389.729762,-23.994556,3.872680,-380.495102,-23.993937,3.623231
-389.721841,-25.043735,3.905307,-380.494266,-25.051895,3.657261
-389.714349,-26.092968,3.936241,-380.495177,-26.109844,3.691586
-389.707114,-27.142244,3.965760,-380.497083,-27.167783,3.726158
-389.699660,-28.191545,3.994318,-380.499798,-28.225716,3.760886
-389.692700,-29.240859,4.022547,-380.502964,-29.271199,3.795268
-389.685463,-30.290167,4.050908,-380.506040,-30.316682,3.829663
-389.677558,-31.339437,4.080468,-380.508818,-31.374616,3.864347
-389.669344,-32.388698,4.110266,-380.511919,-32.432553,3.898915
-389.661317,-33.437957,4.140194,-380.516330,-33.502937,3.933727
-389.653316,-34.487224,4.169835,-380.522600,-34.560875,3.967802
-389.645429,-35.536493,4.199448,-380.530030,-35.618817,4.001548
-389.638148,-36.585767,4.229035,-380.538925,-36.689206,4.035321
-389.631812,-37.635048,4.258598,-380.550406,-37.747148,4.067905
-389.625726,-38.684330,4.288144,-380.563209,-38.805085,4.100174
-389.619958,-39.733615,4.317687,-380.576383,-39.850575,4.131870
-389.614264,-40.782900,4.347242,-380.590947,-40.908495,4.163933
-389.608114,-41.832181,4.376831,-380.605300,-41.953962,4.195853
