s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
0.000000,-104.458769,50.169162,-3.333967,3.136919,-0.001519,0.010576,0.000173,-0.000137,-0.000123,-1.507679,9.256920,-0.000123,-0.000135,0.000174
2.000196,-106.458941,50.178336,-3.330928,3.137264,-0.001792,0.010330,0.000172,-0.000118,-0.000178,-1.518697,9.245068,-0.000178,-0.000117,0.000173
4.000422,-108.459146,50.186822,-3.327343,3.137607,-0.002029,0.009973,0.000171,-0.000094,-0.000228,-1.530967,9.232531,-0.000227,-0.000092,0.000172
6.000685,-110.459390,50.194620,-3.323283,3.137949,-0.002216,0.009518,0.000169,-0.000064,-0.000268,-1.544119,9.219006,-0.000268,-0.000062,0.000170
8.000988,-112.459675,50.201737,-3.318849,3.138288,-0.002344,0.008981,0.000166,-0.000043,-0.000297,-1.558437,9.204881,-0.000297,-0.000041,0.000167
10.001339,-114.460011,50.208180,-3.314160,3.138620,-0.002430,0.008386,0.000162,-0.000029,-0.000319,-1.573894,9.190464,-0.000319,-0.000027,0.000162
12.001744,-116.460402,50.213961,-3.309299,3.138944,-0.002487,0.007748,0.000158,-0.000020,-0.000337,-1.590612,9.175182,-0.000337,-0.000019,0.000158
14.002209,-118.460853,50.219099,-3.304323,3.139261,-0.002528,0.007073,0.000154,-0.000009,-0.000354,-1.608267,9.159828,-0.000353,-0.000008,0.000154
16.002734,-120.461367,50.223607,-3.299265,3.139568,-0.002546,0.006365,0.000148,0.000004,-0.000366,-1.626524,9.143573,-0.000366,0.000005,0.000148
18.003323,-122.461946,50.227507,-3.294171,3.139864,-0.002537,0.005633,0.000142,0.000024,-0.000373,-1.645416,9.127241,-0.000372,0.000024,0.000141
20.003972,-124.462585,50.230822,-3.289094,3.140147,-0.002490,0.004887,0.000136,0.000042,-0.000369,-1.664891,9.111263,-0.000368,0.000042,0.000136
22.004686,-126.463291,50.233575,-3.284112,3.140419,-0.002407,0.004149,0.000128,0.000054,-0.000353,-1.684929,9.095562,-0.000353,0.000054,0.000128
24.005458,-128.464056,50.235793,-3.279296,3.140676,-0.002299,0.003442,0.000121,0.000057,-0.000328,-1.705188,9.080456,-0.000328,0.000057,0.000121
26.006286,-130.464878,50.237503,-3.274695,3.140919,-0.002186,0.002785,0.000114,0.000049,-0.000295,-1.725335,9.066107,-0.000295,0.000049,0.000113
28.007170,-132.465757,50.238733,-3.270322,3.141146,-0.002088,0.002195,0.000105,0.000030,-0.000259,-1.745537,9.051737,-0.000259,0.000030,0.000105
30.008097,-134.466680,50.239518,-3.266143,3.141357,-0.002029,0.001675,0.000097,0.000016,-0.000224,-1.765578,9.037430,-0.000224,0.000016,0.000097
32.009066,-136.467645,50.239890,-3.262084,3.141551,-0.001996,0.001227,0.000088,0.000009,-0.000185,-1.785214,9.024227,-0.000185,0.000009,0.000088
34.010069,-138.468644,50.239879,-3.258090,-3.141457,-0.001979,0.000857,0.000080,0.000005,-0.000137,-1.805286,9.011398,-0.000136,0.000006,0.000080
36.011096,-140.469667,50.239525,-3.254131,-3.141297,-0.001968,0.000584,0.000071,-0.000006,-0.000076,-1.825202,8.999030,-0.000076,-0.000006,0.000071
38.012141,-142.470707,50.238860,-3.250193,-3.141156,-0.001981,0.000432,0.000062,-0.000036,-0.000007,-1.844574,8.987632,-0.000007,-0.000036,0.000062
40.013197,-144.471759,50.237921,-3.246229,-3.141031,-0.002053,0.000418,0.000053,-0.000080,0.000060,-1.863801,8.975396,0.000060,-0.000080,0.000053
42.014257,-146.472814,50.236740,-3.242121,-3.140925,-0.002213,0.000538,0.000044,-0.000123,0.000115,-1.882726,8.963265,0.000115,-0.000123,0.000044
44.015306,-148.473859,50.235357,-3.237693,-3.140837,-0.002460,0.000768,0.000034,-0.000161,0.000159,-1.901105,8.952119,0.000160,-0.000161,0.000035
46.016340,-150.474885,50.233806,-3.232770,-3.140768,-0.002782,0.001087,0.000025,-0.000182,0.000194,-1.919081,8.941772,0.000194,-0.000182,0.000025
48.017352,-152.475889,50.232127,-3.227204,-3.140719,-0.003146,0.001476,0.000016,-0.000198,0.000227,-1.937037,8.932803,0.000227,-0.000198,0.000016
50.018331,-154.476858,50.230358,-3.220910,-3.140687,-0.003542,0.001929,0.000006,-0.000216,0.000258,-1.954152,8.924097,0.000258,-0.000216,0.000007
52.019269,-156.477782,50.228535,-3.213822,-3.140674,-0.003973,0.002445,-0.000003,-0.000234,0.000286,-1.970677,8.914891,0.000286,-0.000234,-0.000002
54.020161,-158.478658,50.226695,-3.205872,-3.140680,-0.004442,0.003017,-0.000013,-0.000254,0.000307,-1.986761,8.905813,0.000307,-0.000254,-0.000012
56.020996,-160.479472,50.224877,-3.196984,-3.140706,-0.004951,0.003632,-0.000022,-0.000274,0.000320,-2.002119,8.897203,0.000320,-0.000274,-0.000021
58.021767,-162.480218,50.223121,-3.187078,-3.140751,-0.005499,0.004271,-0.000032,-0.000287,0.000324,-2.016744,8.889758,0.000324,-0.000288,-0.000030
60.022471,-164.480891,50.221462,-3.176078,-3.140814,-0.006074,0.004920,-0.000041,-0.000299,0.000324,-2.030717,8.882994,0.000324,-0.000299,-0.000039
62.023099,-166.481481,50.219940,-3.163927,-3.140895,-0.006671,0.005568,-0.000050,-0.000308,0.000321,-2.043749,8.876828,0.000321,-0.000308,-0.000049
64.023641,-168.481978,50.218591,-3.150581,-3.140996,-0.007287,0.006211,-0.000059,-0.000319,0.000316,-2.056747,8.870597,0.000316,-0.000319,-0.000057
66.024100,-170.482384,50.217451,-3.136003,-3.141114,-0.007926,0.006843,-0.000068,-0.000333,0.000309,-2.069358,8.864352,0.000309,-0.000334,-0.000066
68.024469,-172.482690,50.216556,-3.120149,-3.141250,-0.008593,0.007462,-0.000077,-0.000356,0.000299,-2.080688,8.857592,0.000298,-0.000356,-0.000075
70.024744,-174.482891,50.215942,-3.102962,-3.141405,-0.009304,0.008060,-0.000086,-0.000377,0.000281,-2.092814,8.850215,0.000280,-0.000378,-0.000083
72.024922,-176.482982,50.215646,-3.084352,-3.141577,-0.010059,0.008622,-0.000095,-0.000395,0.000255,-2.103456,8.841945,0.000254,-0.000396,-0.000091
74.025004,-178.482963,50.215703,-3.064234,3.141419,-0.010849,0.009132,-0.000103,-0.000399,0.000222,-2.110932,8.833096,0.000221,-0.000400,-0.000099
76.024984,-180.482825,50.216146,-3.042537,3.141213,-0.011648,0.009577,-0.000111,-0.000394,0.000187,-2.114746,8.824299,0.000185,-0.000395,-0.000107
78.024863,-182.482569,50.217009,-3.019244,3.140991,-0.012435,0.009951,-0.000119,-0.000386,0.000150,-2.114797,8.815431,0.000149,-0.000388,-0.000115
80.024640,-184.482191,50.218322,-2.994378,3.140754,-0.013208,0.010251,-0.000126,-0.000377,0.000109,-2.111361,8.806452,0.000108,-0.000378,-0.000122
82.024319,-186.481694,50.220118,-2.967968,3.140503,-0.013962,0.010470,-0.000134,-0.000361,0.000060,-2.106082,8.797982,0.000058,-0.000362,-0.000130
84.023894,-188.481073,50.222425,-2.940052,3.140235,-0.014684,0.010590,-0.000140,-0.000324,0.000000,-2.100300,8.789788,-0.000002,-0.000326,-0.000137
86.023381,-190.480342,50.225271,-2.910694,3.139955,-0.015332,0.010590,-0.000146,-0.000258,-0.000063,-2.094260,8.781733,-0.000065,-0.000259,-0.000144
88.022775,-192.479499,50.228686,-2.880041,3.139663,-0.015847,0.010464,-0.000152,-0.000155,-0.000116,-2.089016,8.774084,-0.000118,-0.000157,-0.000150
90.022088,-194.478556,50.232691,-2.848359,3.139360,-0.016157,0.010232,-0.000157,-0.000032,-0.000140,-2.085957,8.766566,-0.000143,-0.000034,-0.000156
92.021328,-196.477530,50.237308,-2.816059,3.139046,-0.016221,0.009952,-0.000162,0.000097,-0.000121,-2.083995,8.759279,-0.000124,0.000095,-0.000163
94.020502,-198.476434,50.242558,-2.783632,3.138722,-0.016028,0.009710,-0.000168,0.000199,-0.000050,-2.079049,8.752600,-0.000053,0.000198,-0.000169
96.019624,-200.475291,50.248463,-2.751593,3.138387,-0.015629,0.009610,-0.000173,0.000245,0.000066,-2.074369,8.746443,0.000064,0.000243,-0.000175
98.018704,-202.474116,50.255044,-2.720350,3.138042,-0.015140,0.009742,-0.000179,0.000216,0.000206,-2.075473,8.740876,0.000204,0.000215,-0.000181
100.017758,-204.472928,50.262319,-2.690086,3.137684,-0.014707,0.010155,-0.000186,0.000115,0.000339,-2.084370,8.735614,0.000336,0.000113,-0.000187
102.016799,-206.471737,50.270315,-2.660688,3.137313,-0.014478,0.010832,-0.000192,-0.000034,0.000431,-2.100346,8.731395,0.000428,-0.000036,-0.000192
104.015841,-208.470550,50.279059,-2.631747,3.136929,-0.014545,0.011695,-0.000200,-0.000200,0.000464,-2.119624,8.727694,0.000461,-0.000202,-0.000198
106.014892,-210.469367,50.288575,-2.602672,3.136530,-0.014944,0.012621,-0.000207,-0.000342,0.000429,-2.140380,8.724514,0.000426,-0.000345,-0.000203
108.013963,-212.468187,50.298895,-2.572800,3.136116,-0.015629,0.013478,-0.000214,-0.000436,0.000339,-2.158275,8.721852,0.000336,-0.000439,-0.000208
110.013063,-214.467013,50.310047,-2.541559,3.135688,-0.016501,0.014156,-0.000219,-0.000466,0.000217,-2.168494,8.720039,0.000213,-0.000469,-0.000213
112.012205,-216.465846,50.322060,-2.508574,3.135249,-0.017432,0.014590,-0.000224,-0.000433,0.000093,-2.163619,8.719303,0.000089,-0.000437,-0.000218
114.011386,-218.464683,50.334955,-2.473727,3.134802,-0.018298,0.014775,-0.000228,-0.000365,-0.000009,-2.146182,8.719466,-0.000013,-0.000368,-0.000222
116.010621,-220.463535,50.348749,-2.437148,3.134346,-0.019027,0.014758,-0.000230,-0.000287,-0.000074,-2.126016,8.720484,-0.000079,-0.000290,-0.000226
118.009923,-222.462421,50.363457,-2.399111,3.133886,-0.019601,0.014610,-0.000234,-0.000216,-0.000107,-2.113030,8.722065,-0.000112,-0.000219,-0.000231
120.009294,-224.461347,50.379092,-2.359926,3.133418,-0.020032,0.014396,-0.000237,-0.000156,-0.000116,-2.107602,8.723867,-0.000121,-0.000160,-0.000235
122.008754,-226.460337,50.395667,-2.319877,3.132943,-0.020344,0.014164,-0.000241,-0.000108,-0.000111,-2.104774,8.726959,-0.000116,-0.000112,-0.000239
124.008315,-228.459407,50.413195,-2.279203,3.132462,-0.020560,0.013942,-0.000243,-0.000071,-0.000099,-2.101018,8.731017,-0.000104,-0.000075,-0.000242
126.007991,-230.458575,50.431689,-2.238093,3.131975,-0.020703,0.013743,-0.000247,-0.000040,-0.000087,-2.096289,8.736735,-0.000092,-0.000043,-0.000246
128.007792,-232.457853,50.451162,-2.196696,3.131481,-0.020783,0.013569,-0.000251,-0.000016,-0.000074,-2.093807,8.743255,-0.000080,-0.000019,-0.000250
130.007733,-234.457257,50.471627,-2.155137,3.130980,-0.020814,0.013420,-0.000253,0.000002,-0.000062,-2.091367,8.750103,-0.000068,-0.000001,-0.000253
132.007829,-236.456805,50.493100,-2.113512,3.130474,-0.020810,0.013295,-0.000256,0.000016,-0.000051,-2.089019,8.757415,-0.000057,0.000012,-0.000256
134.008092,-238.456508,50.515589,-2.071892,3.129963,-0.020779,0.013193,-0.000259,0.000019,-0.000040,-2.087310,8.765989,-0.000045,0.000016,-0.000259
136.008526,-240.456372,50.539106,-2.030330,3.129445,-0.020740,0.013113,-0.000261,0.000018,-0.000031,-2.084727,8.776534,-0.000036,0.000014,-0.000261
138.009143,-242.456408,50.563663,-1.988842,3.128923,-0.020705,0.013052,-0.000263,0.000009,-0.000025,-2.081509,8.788955,-0.000030,0.000006,-0.000263
140.009949,-244.456622,50.589270,-1.947421,3.128396,-0.020686,0.013003,-0.000266,-0.000002,-0.000023,-2.078245,8.802686,-0.000028,-0.000006,-0.000266
142.010945,-246.457012,50.615935,-1.906032,3.127864,-0.020691,0.012957,-0.000269,-0.000014,-0.000027,-2.074321,8.816720,-0.000032,-0.000018,-0.000268
144.012126,-248.457572,50.643669,-1.864630,3.127327,-0.020720,0.012903,-0.000270,-0.000025,-0.000034,-2.069868,8.831644,-0.000040,-0.000029,-0.000269
146.013495,-250.458305,50.672482,-1.823167,3.126787,-0.020770,0.012834,-0.000271,-0.000034,-0.000045,-2.066340,8.847663,-0.000050,-0.000038,-0.000270
148.015034,-252.459188,50.702380,-1.781599,3.126245,-0.020839,0.012744,-0.000272,-0.000042,-0.000056,-2.063327,8.864741,-0.000062,-0.000046,-0.000271
150.016735,-254.460215,50.733364,-1.739890,3.125701,-0.020923,0.012632,-0.000272,-0.000054,-0.000069,-2.060606,8.883656,-0.000074,-0.000058,-0.000271
152.018572,-256.461357,50.765439,-1.698010,3.125157,-0.021032,0.012495,-0.000272,-0.000069,-0.000084,-2.057806,8.903487,-0.000089,-0.000072,-0.000271
154.020520,-258.462587,50.798605,-1.655910,3.124613,-0.021170,0.012327,-0.000270,-0.000084,-0.000104,-2.052806,8.924175,-0.000110,-0.000087,-0.000269
156.022544,-260.463869,50.832860,-1.613532,3.124072,-0.021338,0.012118,-0.000270,-0.000095,-0.000130,-2.046080,8.945728,-0.000136,-0.000098,-0.000268
158.024601,-262.465158,50.868198,-1.570817,3.123532,-0.021528,0.011858,-0.000267,-0.000098,-0.000160,-2.039263,8.967607,-0.000166,-0.000101,-0.000266
160.026640,-264.466402,50.904614,-1.527723,3.122998,-0.021724,0.011538,-0.000264,-0.000087,-0.000190,-2.034283,8.990104,-0.000195,-0.000090,-0.000262
162.028603,-266.467542,50.942093,-1.484238,3.122470,-0.021898,0.011158,-0.000260,-0.000079,-0.000213,-2.030515,9.012812,-0.000219,-0.000082,-0.000259
164.030418,-268.468507,50.980623,-1.440407,3.121950,-0.022057,0.010732,-0.000255,-0.000070,-0.000232,-2.024741,9.034952,-0.000238,-0.000073,-0.000254
166.032010,-270.469220,51.020183,-1.396263,3.121441,-0.022197,0.010266,-0.000248,-0.000069,-0.000249,-2.014297,9.057467,-0.000254,-0.000071,-0.000248
168.033282,-272.469588,51.060750,-1.351845,3.120944,-0.022335,0.009769,-0.000240,-0.000066,-0.000266,-1.999206,9.079214,-0.000272,-0.000068,-0.000239
170.034139,-274.469514,51.102295,-1.307160,3.120463,-0.022466,0.009236,-0.000231,-0.000060,-0.000285,-1.981528,9.099668,-0.000290,-0.000062,-0.000231
172.034475,-276.468894,51.144781,-1.262225,3.120001,-0.022586,0.008665,-0.000220,-0.000044,-0.000304,-1.963703,9.120083,-0.000309,-0.000046,-0.000219
174.034167,-278.467606,51.188168,-1.217064,3.119561,-0.022674,0.008056,-0.000207,-0.000028,-0.000320,-1.946065,9.139574,-0.000324,-0.000029,-0.000207
176.033095,-280.465530,51.232404,-1.171745,3.119148,-0.022729,0.007417,-0.000192,-0.000013,-0.000330,-1.926853,9.158228,-0.000335,-0.000014,-0.000192
178.031134,-282.462545,51.277433,-1.126335,3.118764,-0.022755,0.006757,-0.000175,0.000000,-0.000339,-1.907739,9.177059,-0.000343,-0.000001,-0.000174
180.028152,-284.458522,51.323190,-1.080897,3.118415,-0.022755,0.006081,-0.000155,0.000010,-0.000345,-1.887628,9.195895,-0.000348,0.000009,-0.000155
182.024020,-286.453334,51.369597,-1.035486,3.118106,-0.022735,0.005392,-0.000130,0.000016,-0.000350,-1.865218,9.213550,-0.000353,0.000016,-0.000130
184.018626,-288.446871,51.416567,-0.990142,3.117846,-0.022702,0.004694,-0.000104,0.000025,-0.000356,-1.838778,9.230510,-0.000358,0.000025,-0.000104
186.011861,-290.439028,51.463998,-0.944895,3.117638,-0.022652,0.003985,-0.000074,0.000032,-0.000359,-1.809491,9.246738,-0.000360,0.000032,-0.000074
188.003640,-292.429722,51.511780,-0.899782,3.117491,-0.022587,0.003271,-0.000040,0.000041,-0.000359,-1.777517,9.261836,-0.000360,0.000041,-0.000041
189.993906,-294.418902,51.559785,-0.854831,3.117411,-0.022505,0.002556,-0.000004,0.000045,-0.000354,-1.745309,9.277020,-0.000354,0.000045,-0.000004
191.982637,-296.406548,51.607879,-0.810078,3.117403,-0.022416,0.001853,0.000037,0.000039,-0.000343,-1.713690,9.291936,-0.000342,0.000039,0.000037
193.969847,-298.392677,51.655913,-0.765537,3.117477,-0.022339,0.001172,0.000087,0.000024,-0.000329,-1.681686,9.305275,-0.000327,0.000024,0.000087
195.955611,-300.377370,51.703722,-0.721181,3.117650,-0.022292,0.000518,0.000143,-0.000004,-0.000314,-1.650609,9.317316,-0.000311,-0.000004,0.000143
197.940049,-302.360749,51.751103,-0.676947,3.117934,-0.022301,-0.000106,0.000209,-0.000042,-0.000302,-1.620359,9.327748,-0.000297,-0.000042,0.000209
199.923352,-304.343008,51.797832,-0.632722,3.118349,-0.022384,-0.000705,0.000293,-0.000078,-0.000294,-1.590714,9.336831,-0.000288,-0.000078,0.000292
201.905778,-306.324408,51.843646,-0.588352,3.118929,-0.022538,-0.001288,0.000403,-0.000113,-0.000290,-1.561454,9.345269,-0.000281,-0.000114,0.000402
203.887650,-308.305275,51.888203,-0.543689,3.119727,-0.022762,-0.001862,0.000544,-0.000147,-0.000290,-1.534250,9.352053,-0.000277,-0.000148,0.000544
205.869366,-310.286015,51.931049,-0.498585,3.120806,-0.023053,-0.002436,0.000728,-0.000171,-0.000293,-1.510176,9.356042,-0.000277,-0.000172,0.000727
207.851387,-312.267094,51.971605,-0.452899,3.122248,-0.023391,-0.003018,0.000964,-0.000194,-0.000300,-1.492906,9.353785,-0.000277,-0.000197,0.000964
209.834255,-314.249065,52.009109,-0.406523,3.124160,-0.023777,-0.003613,0.001244,-0.000209,-0.000311,-1.479862,9.346148,-0.000282,-0.000213,0.001243
211.818552,-316.232519,52.042587,-0.359349,3.126628,-0.024191,-0.004231,0.001566,-0.000219,-0.000327,-1.471076,9.332428,-0.000289,-0.000225,0.001564
213.804916,-318.218099,52.070900,-0.311304,3.129738,-0.024626,-0.004879,0.001936,-0.000222,-0.000346,-1.463164,9.321202,-0.000298,-0.000231,0.001935
215.794005,-320.206466,52.092721,-0.262331,3.133590,-0.025067,-0.005568,0.002375,-0.000219,-0.000370,-1.462945,9.326585,-0.000311,-0.000232,0.002373
217.786490,-322.198277,52.106503,-0.212397,3.138322,-0.025502,-0.006306,0.002913,-0.000205,-0.000400,-1.472197,9.330252,-0.000326,-0.000223,0.002911
219.783026,-324.194161,52.110376,-0.161495,-3.139047,-0.025912,-0.007105,0.003560,-0.000183,-0.000435,-1.491716,9.319651,-0.000343,-0.000208,0.003557
221.784233,-326.194679,52.102011,-0.109658,-3.131923,-0.026277,-0.007976,0.004312,-0.000150,-0.000473,-1.514567,9.273924,-0.000360,-0.000184,0.004309
223.790668,-328.200285,52.078616,-0.056957,-3.123271,-0.026578,-0.008926,0.005173,-0.000112,-0.000510,-1.548416,9.204380,-0.000373,-0.000158,0.005170
225.802771,-330.211246,52.036919,-0.003509,-3.112861,-0.026802,-0.009952,0.006146,-0.000078,-0.000543,-1.600895,9.118749,-0.000378,-0.000140,0.006143
227.820849,-332.227592,51.973150,0.050544,-3.100459,-0.026960,-0.011047,0.007232,-0.000055,-0.000570,-1.675100,9.010336,-0.000375,-0.000135,0.007229
229.845020,-334.249020,51.883030,0.105069,-3.085819,-0.027071,-0.012200,0.008424,-0.000043,-0.000593,-1.771793,8.876072,-0.000365,-0.000145,0.008420
231.875171,-336.274803,51.761773,0.159967,-3.068717,-0.027158,-0.013404,0.009710,-0.000041,-0.000616,-1.892214,8.717869,-0.000353,-0.000171,0.009705
233.910922,-338.303691,51.604147,0.215178,-3.048951,-0.027241,-0.014658,0.011073,-0.000038,-0.000645,-2.038286,8.542219,-0.000343,-0.000200,0.011067
235.951563,-340.333791,51.404571,0.270672,-3.026355,-0.027318,-0.015974,0.012484,-0.000027,-0.000680,-2.224810,8.350544,-0.000339,-0.000226,0.012477
237.996020,-342.362468,51.157247,0.326404,-3.000833,-0.027373,-0.017364,0.013912,-0.000009,-0.000717,-2.466829,8.128286,-0.000336,-0.000250,0.013905
240.042792,-344.386237,50.856399,0.382286,-2.972357,-0.027390,-0.018830,0.015323,0.000016,-0.000751,-2.767392,7.857695,-0.000331,-0.000272,0.015315
242.089909,-346.400697,50.496514,0.438185,-2.940989,-0.027357,-0.020367,0.016678,0.000048,-0.000778,-3.116096,7.529831,-0.000322,-0.000292,0.016669
244.134908,-348.400511,50.072655,0.493924,-2.906882,-0.027259,-0.021958,0.017922,0.000090,-0.000801,-3.495836,7.143963,-0.000313,-0.000303,0.017913
246.174822,-350.379463,49.580787,0.549291,-2.870324,-0.027075,-0.023592,0.019016,0.000140,-0.000828,-3.921689,6.696214,-0.000313,-0.000308,0.019007
248.206194,-352.330605,49.018186,0.604016,-2.831696,-0.026789,-0.025273,0.019953,0.000180,-0.000861,-4.443892,6.189808,-0.000327,-0.000324,0.019944
250.225171,-354.246529,48.383666,0.657798,-2.791412,-0.026426,-0.027012,0.020746,0.000185,-0.000897,-5.034678,5.644131,-0.000348,-0.000375,0.020736
252.227668,-356.119695,47.677639,0.710379,-2.749868,-0.026055,-0.028807,0.021418,0.000135,-0.000925,-5.716270,5.101942,-0.000367,-0.000482,0.021406
254.209595,-357.942819,46.901993,0.761653,-2.707418,-0.025787,-0.030640,0.022002,0.000013,-0.000940,-6.468873,4.593051,-0.000372,-0.000661,0.021985
256.167133,-359.709239,46.059848,0.811741,-2.664348,-0.025761,-0.032480,0.022534,-0.000182,-0.000932,-7.297613,4.117133,-0.000351,-0.000914,0.022508
258.097028,-361.413248,45.155185,0.861043,-2.620860,-0.026113,-0.034278,0.023030,-0.000441,-0.000893,-8.236388,3.670937,-0.000292,-0.001229,0.022994
259.996846,-363.050312,44.192422,0.910215,-2.577107,-0.026950,-0.035975,0.023463,-0.000719,-0.000816,-9.234652,3.267061,-0.000184,-0.001562,0.023414
261.865172,-364.617215,43.176072,0.960108,-2.533270,-0.028293,-0.037500,0.023777,-0.000959,-0.000703,-10.209070,2.901836,-0.000030,-0.001849,0.023715
263.701716,-366.112169,42.110542,1.011592,-2.489602,-0.030054,-0.038791,0.023935,-0.001113,-0.000569,-11.093180,2.580117,0.000151,-0.002040,0.023863
265.507340,-367.534845,40.999965,1.065365,-2.446383,-0.032063,-0.039817,0.023920,-0.001158,-0.000436,-11.844836,2.311969,0.000331,-0.002108,0.023842
267.284083,-368.886337,39.847968,1.121830,-2.403884,-0.034120,-0.040592,0.023741,-0.001117,-0.000329,-12.423541,2.092674,0.000481,-0.002079,0.023663
269.035090,-370.168981,38.657447,1.181065,-2.362313,-0.036076,-0.041167,0.023466,-0.001036,-0.000254,-12.833369,1.904056,0.000593,-0.002000,0.023388
270.764519,-371.386074,37.430344,1.242941,-2.321730,-0.037867,-0.041606,0.023185,-0.001019,-0.000206,-13.042167,1.750971,0.000672,-0.001982,0.023106
272.477365,-372.541411,36.167452,1.307283,-2.282017,-0.039613,-0.041959,0.022935,-0.001110,-0.000143,-13.056620,1.617440,0.000766,-0.002071,0.022850
274.179237,-373.638786,34.868351,1.374174,-2.242985,-0.041502,-0.042202,0.022668,-0.001290,-0.000001,-12.939266,1.523366,0.000940,-0.002244,0.022573
275.876044,-374.681632,33.531661,1.444059,-2.204522,-0.043691,-0.042204,0.022271,-0.001467,0.000276,-12.757423,1.466403,0.001249,-0.002404,0.022168
277.573702,-375.672906,32.155434,1.517682,-2.166714,-0.046181,-0.041735,0.021578,-0.001497,0.000746,-12.508503,1.466692,0.001742,-0.002395,0.021474
279.277917,-376.615254,30.737610,1.595825,-2.129941,-0.048731,-0.040463,0.020390,-0.001227,0.001302,-12.185232,1.504239,0.002295,-0.002050,0.020300
280.994023,-377.511429,29.276451,1.678895,-2.094949,-0.050837,-0.038230,0.018559,-0.000552,0.001861,-11.817021,1.563373,0.002804,-0.001260,0.018500
282.726980,-378.365010,27.770837,1.766458,-2.062787,-0.051793,-0.035005,0.016455,0.000360,0.002244,-11.387079,1.616700,0.003095,-0.000216,0.016435
284.481426,-379.180931,26.220294,1.856843,-2.033918,-0.051163,-0.031068,0.014962,0.001125,0.002296,-10.852571,1.686323,0.003061,0.000660,0.014970
286.261595,-379.964216,24.624284,1.947495,-2.007283,-0.049160,-0.026982,0.014018,0.001490,0.002060,-10.225606,1.787100,0.002749,0.001112,0.014036
288.070832,-380.717476,22.981696,2.036055,-1.981922,-0.046463,-0.023255,0.013311,0.001463,0.001669,-9.542201,1.919502,0.002287,0.001154,0.013327
289.911356,-381.441665,21.291778,2.121229,-1.957422,-0.043770,-0.020183,0.012777,0.001211,0.001248,-8.843666,2.157814,0.001807,0.000953,0.012786
291.784140,-382.136589,19.554615,2.202890,-1.933494,-0.041502,-0.017846,0.012350,0.000895,0.000879,-8.161446,2.466092,0.001392,0.000675,0.012353
293.688867,-382.801171,17.771329,2.281652,-1.909971,-0.039797,-0.016171,0.012013,0.000621,0.000585,-7.474279,2.825353,0.001063,0.000427,0.012012
295.624005,-383.433774,15.944122,2.358390,-1.886725,-0.038594,-0.015039,0.011788,0.000412,0.000358,-6.790956,3.246037,0.000812,0.000235,0.011784
297.586919,-384.032325,14.076217,2.433880,-1.863586,-0.037785,-0.014337,0.011582,0.000258,0.000192,-6.154479,3.702792,0.000630,0.000092,0.011577
299.574050,-384.594404,12.171707,2.508701,-1.840570,-0.037272,-0.013956,0.011331,0.000160,0.000081,-5.538757,4.204225,0.000503,0.000002,0.011324
301.581252,-385.117860,10.235397,2.583251,-1.817827,-0.036951,-0.013793,0.011061,0.000114,0.000015,-4.963626,4.722496,0.000424,-0.000038,0.011054
303.604116,-385.601068,8.272506,2.657735,-1.795451,-0.036719,-0.013762,0.010807,0.000101,-0.000027,-4.433278,5.199485,0.000370,-0.000048,0.010800
305.638206,-386.042878,6.288373,2.732165,-1.773470,-0.036515,-0.013816,0.010565,0.000092,-0.000062,-3.945984,5.628089,0.000324,-0.000054,0.010558
307.679265,-386.442546,4.288204,2.806434,-1.751906,-0.036327,-0.013942,0.010328,0.000079,-0.000100,-3.505604,6.001983,0.000275,-0.000065,0.010321
309.723423,-386.799761,2.276861,2.880433,-1.730794,-0.036166,-0.014146,0.010088,0.000058,-0.000144,-3.114427,6.339601,0.000221,-0.000085,0.010081
311.767342,-387.114647,0.258687,2.954096,-1.710176,-0.036048,-0.014440,0.009812,0.000033,-0.000192,-2.771951,6.642804,0.000162,-0.000109,0.009805
313.808312,-387.387737,-1.762601,3.027414,-1.690149,-0.035981,-0.014832,0.009436,0.000001,-0.000244,-2.477506,6.905317,0.000095,-0.000139,0.009429
315.844322,-387.620091,-3.783991,3.100422,-1.670938,-0.035980,-0.015329,0.008952,-0.000039,-0.000306,-2.230796,7.127903,0.000016,-0.000176,0.008944
317.874080,-387.813466,-5.803206,3.173208,-1.652768,-0.036058,-0.015950,0.008391,-0.000082,-0.000383,-2.028613,7.313516,-0.000080,-0.000216,0.008383
319.896931,-387.970171,-7.818666,3.245914,-1.635794,-0.036224,-0.016724,0.007783,-0.000114,-0.000480,-1.871447,7.465077,-0.000198,-0.000244,0.007775
321.912742,-388.092855,-9.829423,3.318712,-1.620106,-0.036454,-0.017692,0.007152,-0.000098,-0.000591,-1.755657,7.583753,-0.000331,-0.000224,0.007144
323.921784,-388.184335,-11.835053,3.391735,-1.605738,-0.036650,-0.018880,0.006520,-0.000016,-0.000692,-1.657589,7.669800,-0.000453,-0.000139,0.006515
325.924632,-388.247458,-13.835566,3.464938,-1.592679,-0.036682,-0.020266,0.005908,0.000128,-0.000755,-1.566956,7.724602,-0.000539,0.000009,0.005905
