s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
0.000000,-104.492522,46.294998,-3.292619,3.131344,-0.001011,0.010582,-0.000420,-0.000009,-0.000014,-5.382250,5.382250,-0.000014,-0.000014,-0.000420
1.054112,-105.546577,46.305820,-3.291553,3.130901,-0.001021,0.010568,0.000122,-0.000016,-0.000102,-5.381914,5.381914,-0.000102,-0.000014,0.000122
2.101996,-106.594405,46.316653,-3.290482,3.131029,-0.001037,0.010460,0.000126,-0.000011,-0.000151,-5.381804,5.381804,-0.000151,-0.000010,0.000126
3.149880,-107.642232,46.327573,-3.289394,3.131161,-0.001049,0.010302,0.000164,-0.000020,-0.000200,-5.381710,5.381710,-0.000199,-0.000018,0.000164
4.197764,-108.690057,46.338574,-3.288296,3.131333,-0.001069,0.010093,-0.000460,-0.000009,-0.000290,-5.381611,5.381611,-0.000290,-0.000014,-0.000460
5.251874,-109.744108,46.349636,-3.287170,3.130848,-0.001079,0.009787,0.000134,-0.000008,-0.000317,-5.381502,5.381502,-0.000317,-0.000006,0.000134
6.299757,-110.791932,46.360793,-3.286038,3.130988,-0.001087,0.009455,0.000225,0.000012,-0.000336,-5.381445,5.381445,-0.000335,0.000014,0.000225
7.347640,-111.839754,46.372013,-3.284899,3.131224,-0.001075,0.009103,-0.000446,-0.000002,-0.000344,-5.381461,5.381461,-0.000345,-0.000006,-0.000446
8.401750,-112.893804,46.383161,-3.283767,3.130754,-0.001077,0.008740,0.000116,0.000010,-0.000297,-5.381611,5.381611,-0.000297,0.000011,0.000116
9.449633,-113.941626,46.394371,-3.282637,3.130876,-0.001067,0.008429,0.000111,0.000011,-0.000278,-5.381887,5.381887,-0.000278,0.000012,0.000111
10.497516,-114.989448,46.405684,-3.281519,3.130992,-0.001055,0.008137,-0.000349,-0.000015,-0.000270,-5.382205,5.382205,-0.000270,-0.000018,-0.000349
11.551626,-116.043495,46.417178,-3.280409,3.130624,-0.001071,0.007853,0.000163,-0.000014,-0.000289,-5.382528,5.382528,-0.000289,-0.000013,0.000163
12.599510,-117.091317,46.428519,-3.279286,3.130795,-0.001085,0.007550,0.000160,-0.000016,-0.000304,-5.383086,5.383086,-0.000304,-0.000015,0.000160
13.647393,-118.139138,46.439858,-3.278150,3.130962,-0.001102,0.007231,0.000126,-0.000010,-0.000320,-5.383666,5.383666,-0.000320,-0.000009,0.000126
14.695276,-119.186959,46.451204,-3.276995,3.131094,-0.001112,0.006896,-0.000339,-0.000021,-0.000343,-5.384240,5.384240,-0.000343,-0.000023,-0.000338
15.749385,-120.241005,46.462697,-3.275824,3.130738,-0.001134,0.006535,0.000206,-0.000015,-0.000361,-5.384734,5.384734,-0.000361,-0.000014,0.000206
16.797267,-121.288825,46.474014,-3.274636,3.130953,-0.001150,0.006156,0.000223,-0.000013,-0.000373,-5.385342,5.385342,-0.000373,-0.000012,0.000223
17.845150,-122.336647,46.485237,-3.273431,3.131186,-0.001164,0.005765,0.000223,-0.000000,-0.000378,-5.386049,5.386049,-0.000378,0.000001,0.000223
18.893032,-123.384469,46.496327,-3.272212,3.131420,-0.001164,0.005369,0.000206,0.000009,-0.000389,-5.386888,5.386888,-0.000389,0.000010,0.000206
19.940914,-124.432293,46.507283,-3.270993,3.131636,-0.001155,0.004961,0.000213,0.000017,-0.000398,-5.387860,5.387860,-0.000397,0.000018,0.000213
20.988796,-125.480118,46.518141,-3.269784,3.131860,-0.001137,0.004545,0.000303,-0.000006,-0.000408,-5.388932,5.388932,-0.000408,-0.000004,0.000303
22.036677,-126.527943,46.528887,-3.268593,3.132178,-0.001143,0.004117,0.000231,-0.000011,-0.000394,-5.390118,5.390118,-0.000393,-0.000010,0.000231
23.084559,-127.575773,46.539322,-3.267397,3.132420,-0.001155,0.003704,0.000232,-0.000013,-0.000381,-5.391460,5.391460,-0.000381,-0.000012,0.000232
24.132440,-128.623603,46.549605,-3.266188,3.132663,-0.001168,0.003305,0.000383,-0.000034,-0.000367,-5.392859,5.392859,-0.000366,-0.000033,0.000383
25.180322,-129.671435,46.559735,-3.264965,3.133065,-0.001204,0.002920,0.000124,-0.000015,-0.000307,-5.394311,5.394311,-0.000307,-0.000014,0.000124
26.228204,-130.719272,46.569378,-3.263704,3.133195,-0.001219,0.002598,-0.000383,-0.000027,-0.000275,-5.395927,5.395927,-0.000275,-0.000028,-0.000383
27.282313,-131.773335,46.579162,-3.262420,3.132791,-0.001248,0.002309,0.000321,-0.000027,-0.000245,-5.397448,5.397448,-0.000244,-0.000027,0.000321
28.330196,-132.821171,46.588881,-3.261113,3.133127,-0.001276,0.002052,0.000276,-0.000046,-0.000195,-5.398926,5.398926,-0.000194,-0.000045,0.000276
29.378078,-133.869011,46.598252,-3.259776,3.133416,-0.001325,0.001848,0.000267,0.000003,-0.000168,-5.400470,5.400470,-0.000167,0.000004,0.000267
30.425961,-134.916854,46.607370,-3.258389,3.133696,-0.001321,0.001672,0.000889,0.000068,-0.000163,-5.402017,5.402017,-0.000162,0.000070,0.000889
31.467618,-135.958472,46.616204,-3.257013,3.134622,-0.001250,0.001503,-0.000459,0.000250,-0.000168,-5.403667,5.403667,-0.000168,0.000250,-0.000459
32.521727,-137.012545,46.624764,-3.255696,3.134139,-0.000986,0.001326,0.000237,-0.000001,-0.000247,-5.405553,5.405553,-0.000247,-0.000001,0.000237
33.569609,-138.060392,46.633433,-3.254664,3.134386,-0.000987,0.001067,0.000273,-0.000053,-0.000254,-5.407438,5.407438,-0.000254,-0.000052,0.000273
34.617491,-139.108238,46.641937,-3.253630,3.134672,-0.001042,0.000800,0.000389,-0.000227,-0.000248,-5.409357,5.409357,-0.000248,-0.000227,0.000390
35.665373,-140.156087,46.650197,-3.252538,3.135080,-0.001280,0.000540,0.000164,-0.000303,-0.000193,-5.411326,5.411326,-0.000192,-0.000303,0.000164
36.713255,-141.203939,46.657955,-3.251196,3.135252,-0.001598,0.000339,0.000165,-0.000301,-0.000124,-5.413464,5.413464,-0.000123,-0.000301,0.000165
37.761137,-142.251791,46.665707,-3.249523,3.135425,-0.001914,0.000209,-0.000400,-0.000410,-0.000054,-5.415508,5.415508,-0.000055,-0.000410,-0.000399
38.815247,-143.305870,46.673496,-3.247505,3.135004,-0.002346,0.000152,0.000273,-0.000383,0.000034,-5.417453,5.417453,0.000035,-0.000383,0.000273
39.863129,-144.353722,46.681269,-3.245048,3.135290,-0.002747,0.000188,0.000216,-0.000252,0.000119,-5.419236,5.419236,0.000120,-0.000252,0.000216
40.911013,-145.401574,46.688797,-3.242169,3.135517,-0.003011,0.000313,0.000193,-0.000238,0.000170,-5.421017,5.421017,0.000171,-0.000238,0.000193
41.958895,-146.449426,46.696202,-3.239013,3.135719,-0.003261,0.000492,-0.000096,0.000088,0.000213,-5.422827,5.422827,0.000213,0.000088,-0.000096
43.013004,-147.503502,46.703581,-3.235576,3.135618,-0.003168,0.000717,0.000757,0.000337,0.000219,-5.424694,5.424694,0.000221,0.000337,0.000757
44.054659,-148.545131,46.710240,-3.232277,3.136406,-0.002817,0.000945,-0.000409,0.000465,0.000189,-5.426631,5.426631,0.000188,0.000465,-0.000410
45.108768,-149.599215,46.716881,-3.229308,3.135975,-0.002327,0.001144,0.000384,-0.000091,0.000134,-5.428627,5.428627,0.000135,-0.000090,0.000384
46.156650,-150.647073,46.723539,-3.226870,3.136377,-0.002422,0.001284,0.000793,-0.000278,0.000121,-5.430669,5.430669,0.000123,-0.000277,0.000794
47.198306,-151.688708,46.729670,-3.224348,3.137203,-0.002711,0.001411,-0.000335,-0.000349,0.000144,-5.433051,5.433051,0.000143,-0.000350,-0.000334
48.252414,-152.742795,46.735695,-3.221491,3.136850,-0.003079,0.001562,0.000192,-0.000909,0.000163,-5.435386,5.435386,0.000164,-0.000909,0.000194
49.300295,-153.790655,46.741575,-3.218266,3.137052,-0.004032,0.001733,0.000169,-0.000648,0.000214,-5.437649,5.437649,0.000215,-0.000648,0.000170
50.348178,-154.838513,46.747383,-3.214041,3.137229,-0.004711,0.001958,-0.000366,-0.000548,0.000250,-5.439695,5.439695,0.000248,-0.000548,-0.000365
51.402286,-155.892594,46.753203,-3.209077,3.136843,-0.005289,0.002221,0.000214,-0.000754,0.000275,-5.441622,5.441622,0.000277,-0.000754,0.000215
52.450168,-156.940445,46.758951,-3.203536,3.137067,-0.006079,0.002510,0.000226,-0.000454,0.000317,-5.443504,5.443504,0.000318,-0.000454,0.000228
53.498049,-157.988292,46.764579,-3.197166,3.137304,-0.006555,0.002841,0.000236,-0.000075,0.000335,-5.445385,5.445385,0.000337,-0.000074,0.000236
54.545931,-159.036136,46.770061,-3.190299,3.137551,-0.006633,0.003192,0.000256,-0.000006,0.000344,-5.447116,5.447116,0.000345,-0.000006,0.000256
55.593812,-160.083981,46.775375,-3.183350,3.137820,-0.006640,0.003553,-0.000232,0.001082,0.000355,-5.448896,5.448896,0.000354,0.001081,-0.000236
56.647920,-161.138053,46.780509,-3.176353,3.137575,-0.005500,0.003927,0.000203,-0.000004,0.000327,-5.450782,5.450782,0.000328,-0.000003,0.000203
57.695801,-162.185907,46.785285,-3.170591,3.137788,-0.005504,0.004270,0.000214,-0.000079,0.000320,-5.452662,5.452662,0.000321,-0.000078,0.000214
58.743682,-163.233762,46.789965,-3.164826,3.138012,-0.005586,0.004605,0.000294,-0.000479,0.000315,-5.454543,5.454543,0.000316,-0.000477,0.000296
59.791564,-164.281618,46.794527,-3.158974,3.138320,-0.006088,0.004935,0.000164,-0.000792,0.000318,-5.456425,5.456425,0.000319,-0.000792,0.000168
60.839445,-165.329471,46.798792,-3.152596,3.138492,-0.006918,0.005268,-0.000400,-0.000576,0.000315,-5.458310,5.458310,0.000313,-0.000578,-0.000397
61.893553,-166.383545,46.803068,-3.145306,3.138070,-0.007526,0.005600,0.000130,-0.000687,0.000306,-5.460077,5.460077,0.000307,-0.000686,0.000134
62.941434,-167.431388,46.807355,-3.137422,3.138207,-0.008246,0.005921,0.000127,-0.000950,0.000303,-5.461816,5.461816,0.000304,-0.000949,0.000133
63.989317,-168.479225,46.811704,-3.128783,3.138340,-0.009241,0.006239,-0.000344,-0.000395,0.000301,-5.463620,5.463620,0.000298,-0.000397,-0.000342
65.043424,-169.533279,46.816143,-3.119046,3.137977,-0.009658,0.006556,0.000226,-0.000327,0.000290,-5.465352,5.465352,0.000292,-0.000326,0.000228
66.091307,-170.581103,46.820470,-3.108927,3.138214,-0.010001,0.006860,0.000010,-0.000001,0.000287,-5.466890,5.466890,0.000287,-0.000001,0.000010
67.139189,-171.628925,46.824649,-3.098450,3.138225,-0.010002,0.007161,-0.000472,0.000651,0.000305,-5.468183,5.468183,0.000300,0.000648,-0.000477
68.193298,-172.682972,46.829183,-3.087910,3.137728,-0.009316,0.007483,0.000097,0.000494,0.000317,-5.469310,5.469310,0.000318,0.000495,0.000093
69.241181,-173.730798,46.833895,-3.078151,3.137829,-0.008798,0.007815,-0.000381,-0.000017,0.000337,-5.470532,5.470532,0.000334,-0.000020,-0.000381
70.295289,-174.784854,46.838779,-3.068881,3.137427,-0.008815,0.008170,-0.000251,-0.000403,0.000330,-5.471737,5.471737,0.000328,-0.000405,-0.000247
71.349399,-175.838912,46.843662,-3.059591,3.137163,-0.009240,0.008518,0.000267,-0.000518,0.000306,-5.472350,5.472350,0.000308,-0.000516,0.000272
72.397282,-176.886741,46.848225,-3.049908,3.137443,-0.009783,0.008839,-0.000242,-0.000852,0.000289,-5.472542,5.472542,0.000287,-0.000854,-0.000235
73.451391,-177.940790,46.852571,-3.039596,3.137188,-0.010681,0.009144,0.000387,-0.000870,0.000236,-5.472298,5.472298,0.000240,-0.000867,0.000395
74.499275,-178.988607,46.856578,-3.028401,3.137593,-0.011593,0.009391,0.000322,-0.000666,0.000193,-5.471373,5.471373,0.000196,-0.000663,0.000329
75.547158,-180.036414,46.860076,-3.016249,3.137931,-0.012291,0.009593,-0.000199,-0.000688,0.000169,-5.470081,5.470081,0.000167,-0.000689,-0.000192
76.601267,-181.090438,46.863229,-3.003290,3.137721,-0.013016,0.009771,0.000263,-0.000603,0.000123,-5.468294,5.468294,0.000127,-0.000600,0.000269
77.649148,-182.138227,46.865952,-2.989644,3.137997,-0.013648,0.009900,-0.000200,-0.000003,0.000102,-5.465912,5.465912,0.000099,-0.000005,-0.000200
78.703255,-183.192232,46.868455,-2.975252,3.137786,-0.013651,0.010008,0.000297,0.000158,0.000095,-5.462937,5.462937,0.000099,0.000161,0.000295
79.751134,-184.240012,46.870541,-2.960939,3.138097,-0.013485,0.010107,0.000156,0.001047,0.000109,-5.459669,5.459669,0.000111,0.001049,0.000146
80.799013,-185.287794,46.872326,-2.946799,3.138261,-0.012387,0.010221,-0.000402,-0.000003,0.000190,-5.456149,5.456149,0.000185,-0.000007,-0.000402
81.853117,-186.341815,46.874139,-2.933733,3.137837,-0.012390,0.010421,0.000157,-0.000173,0.000175,-5.452489,5.452489,0.000177,-0.000172,0.000159
82.900996,-187.389612,46.875984,-2.920739,3.138001,-0.012572,0.010605,0.000177,-0.000448,0.000161,-5.448884,5.448884,0.000163,-0.000447,0.000182
83.948873,-188.437405,46.877831,-2.907555,3.138187,-0.013042,0.010773,-0.000576,-0.001032,0.000137,-5.445235,5.445235,0.000129,-0.001038,-0.000565
85.002977,-189.491417,46.879645,-2.893799,3.137579,-0.014129,0.010918,0.000088,-0.000625,0.000043,-5.441403,5.441403,0.000044,-0.000624,0.000094
86.050856,-190.539189,46.881860,-2.878983,3.137671,-0.014784,0.010962,0.000101,-0.000611,-0.000009,-5.437849,5.437849,-0.000008,-0.000610,0.000108
87.098734,-191.586950,46.884225,-2.863482,3.137777,-0.015425,0.010953,-0.000726,-0.001205,-0.000046,-5.434418,5.434418,-0.000057,-0.001213,-0.000713
88.152840,-192.640927,46.886728,-2.847215,3.137011,-0.016695,0.010904,0.000018,-0.000270,-0.000159,-5.431084,5.431084,-0.000159,-0.000270,0.000021
89.200721,-193.688657,46.889955,-2.829713,3.137030,-0.016978,0.010738,-0.000479,-0.000246,-0.000160,-5.428331,5.428331,-0.000168,-0.000251,-0.000477
90.254829,-194.742607,46.893512,-2.811811,3.136525,-0.017236,0.010569,0.000155,-0.000291,-0.000193,-5.425681,5.425681,-0.000190,-0.000289,0.000158
91.302710,-195.790325,46.897255,-2.793742,3.136687,-0.017541,0.010367,0.000407,0.000205,-0.000247,-5.423129,5.423129,-0.000240,0.000209,0.000405
92.350591,-196.838038,46.901006,-2.775355,3.137114,-0.017326,0.010108,0.000198,0.000177,-0.000292,-5.420725,5.420725,-0.000289,0.000179,0.000196
93.398469,-197.885755,46.904219,-2.757193,3.137321,-0.017141,0.009802,-0.000546,0.000225,-0.000281,-5.417661,5.417661,-0.000290,0.000219,-0.000549
94.452574,-198.939700,46.907371,-2.739119,3.136745,-0.016904,0.009506,-0.000229,0.000123,-0.000251,-5.414450,5.414450,-0.000255,0.000120,-0.000231
95.500454,-199.987424,46.910861,-2.721399,3.136504,-0.016776,0.009243,-0.000267,0.000286,-0.000178,-5.411621,5.411621,-0.000183,0.000284,-0.000270
96.548336,-201.035149,46.915210,-2.703817,3.136224,-0.016476,0.009056,-0.000884,0.000382,-0.000055,-5.409653,5.409653,-0.000069,0.000373,-0.000887
97.602446,-202.089102,46.920534,-2.686449,3.135293,-0.016074,0.008998,-0.000482,0.000544,0.000069,-5.408555,5.408555,0.000062,0.000540,-0.000487
98.650331,-203.136833,46.926929,-2.669605,3.134788,-0.015503,0.009071,-0.000278,0.000365,0.000265,-5.408474,5.408474,0.000261,0.000362,-0.000281
99.698213,-204.184560,46.934744,-2.653363,3.134497,-0.015121,0.009348,-0.000224,0.000288,0.000396,-5.409656,5.409656,0.000393,0.000286,-0.000226
100.746092,-205.232282,46.943527,-2.637525,3.134262,-0.014819,0.009764,-0.000698,0.000131,0.000521,-5.412005,5.412005,0.000511,0.000125,-0.000699
101.800193,-206.286224,46.953215,-2.621914,3.133527,-0.014681,0.010313,-0.000026,0.000256,0.000574,-5.415331,5.415331,0.000574,0.000256,-0.000029
102.848067,-207.333934,46.963535,-2.606540,3.133499,-0.014413,0.010915,0.000026,0.000215,0.000626,-5.419034,5.419034,0.000626,0.000215,0.000024
103.895936,-208.381639,46.974268,-2.591451,3.133527,-0.014188,0.011571,-0.000566,0.000345,0.000656,-5.423282,5.423282,0.000648,0.000338,-0.000570
104.950031,-209.435570,46.985362,-2.576511,3.132930,-0.013824,0.012263,0.000461,-0.000343,0.000634,-5.427810,5.427810,0.000640,-0.000337,0.000465
105.997899,-210.483275,46.996792,-2.562041,3.133413,-0.014184,0.012926,-0.000199,-0.000280,0.000580,-5.432464,5.432464,0.000577,-0.000282,-0.000195
107.051998,-211.537213,47.007619,-2.547104,3.133203,-0.014479,0.013538,0.000366,-0.000345,0.000529,-5.436480,5.436480,0.000534,-0.000340,0.000370
108.099871,-212.584925,47.017966,-2.531944,3.133587,-0.014840,0.014092,0.001283,-0.001505,0.000482,-5.440054,5.440054,0.000501,-0.001486,0.001304
109.147748,-213.632640,47.027856,-2.516405,3.134931,-0.016416,0.014597,0.000902,-0.000756,0.000284,-5.443165,5.443165,0.000299,-0.000743,0.000912
110.195631,-214.680356,47.035257,-2.499206,3.135875,-0.017209,0.014895,0.000330,-0.000757,0.000197,-5.443774,5.443774,0.000202,-0.000752,0.000341
111.249739,-215.734291,47.041052,-2.481066,3.136224,-0.018007,0.015103,0.001084,-0.001363,0.000077,-5.442821,5.442821,0.000096,-0.001347,0.001104
112.297620,-216.781994,47.045224,-2.462187,3.137359,-0.019435,0.015183,0.000274,-0.000451,-0.000099,-5.440349,5.440349,-0.000093,-0.000447,0.000281
113.345494,-217.829668,47.047346,-2.441805,3.137646,-0.019908,0.015080,-0.000380,-0.000268,-0.000139,-5.435815,5.435815,-0.000146,-0.000274,-0.000376
114.399593,-218.883556,47.049218,-2.420804,3.137246,-0.020191,0.014934,-0.000047,-0.000179,-0.000190,-5.430872,5.430872,-0.000191,-0.000179,-0.000045
115.447466,-219.931214,47.051062,-2.399628,3.137196,-0.020378,0.014734,-0.000674,0.000740,-0.000213,-5.425932,5.425932,-0.000227,0.000730,-0.000684
116.495341,-220.978868,47.053355,-2.378259,3.136490,-0.019603,0.014511,-0.000902,0.000233,-0.000122,-5.421560,5.421560,-0.000139,0.000220,-0.000905
117.549447,-222.032763,47.057514,-2.357588,3.135540,-0.019357,0.014383,-0.000382,0.000129,-0.000106,-5.418734,5.418734,-0.000113,0.000123,-0.000384
118.597329,-223.080435,47.062792,-2.337298,3.135139,-0.019222,0.014271,-0.000495,-0.000242,-0.000073,-5.416876,5.416876,-0.000082,-0.000249,-0.000492
119.651440,-224.134332,47.069304,-2.317035,3.134617,-0.019477,0.014195,-0.000033,-0.000160,-0.000101,-5.416014,5.416014,-0.000102,-0.000161,-0.000031
120.699325,-225.181996,47.076017,-2.296622,3.134582,-0.019645,0.014089,0.000023,-0.000152,-0.000097,-5.415729,5.415729,-0.000096,-0.000152,0.000025
121.747209,-226.229653,47.083154,-2.276036,3.134607,-0.019805,0.013987,0.000407,-0.000195,-0.000096,-5.415776,5.415776,-0.000088,-0.000189,0.000410
122.795094,-227.277307,47.090593,-2.255285,3.135033,-0.020009,0.013887,0.000137,-0.000184,-0.000086,-5.416067,5.416067,-0.000083,-0.000182,0.000139
123.842978,-228.324958,47.097489,-2.234319,3.135177,-0.020202,0.013797,0.000083,-0.000118,-0.000079,-5.415974,5.415974,-0.000077,-0.000117,0.000085
124.890863,-229.372606,47.104437,-2.213153,3.135264,-0.020326,0.013715,-0.000594,-0.000090,-0.000057,-5.416166,5.416166,-0.000069,-0.000098,-0.000593
125.944974,-230.426475,47.111596,-2.191732,3.134638,-0.020421,0.013655,-0.000057,-0.000028,-0.000070,-5.416595,5.416595,-0.000071,-0.000029,-0.000057
126.992858,-231.474113,47.119173,-2.170337,3.134578,-0.020451,0.013582,0.000079,0.000067,-0.000072,-5.417360,5.417360,-0.000070,0.000068,0.000078
128.040742,-232.521748,47.127229,-2.148913,3.134661,-0.020380,0.013507,-0.000433,0.000113,-0.000061,-5.418598,5.418598,-0.000070,0.000108,-0.000434
129.094852,-233.575606,47.135514,-2.127438,3.134206,-0.020261,0.013442,0.000021,0.000030,-0.000085,-5.419818,5.419818,-0.000084,0.000030,0.000021
130.142736,-234.623242,47.143858,-2.106212,3.134228,-0.020230,0.013354,-0.000497,-0.000036,-0.000066,-5.420833,5.420833,-0.000077,-0.000043,-0.000497
131.196846,-235.677101,47.152560,-2.084896,3.133704,-0.020268,0.013284,0.000072,-0.000046,-0.000079,-5.422162,5.422162,-0.000078,-0.000045,0.000073
132.244730,-236.724732,47.161459,-2.063663,3.133779,-0.020316,0.013201,0.000192,-0.000094,-0.000076,-5.423641,5.423641,-0.000072,-0.000092,0.000193
133.292613,-237.772359,47.170552,-2.042382,3.133980,-0.020414,0.013121,0.000212,-0.000069,-0.000062,-5.425291,5.425291,-0.000058,-0.000066,0.000213
134.340496,-238.819985,47.179575,-2.020999,3.134203,-0.020486,0.013056,0.000198,-0.000058,-0.000053,-5.427329,5.427329,-0.000049,-0.000055,0.000199
135.388378,-239.867610,47.188484,-1.999541,3.134411,-0.020547,0.013000,0.000195,-0.000075,-0.000045,-5.429373,5.429373,-0.000041,-0.000072,0.000196
136.436261,-240.915234,47.197310,-1.978020,3.134615,-0.020625,0.012953,-0.000450,-0.000043,-0.000016,-5.431508,5.431508,-0.000025,-0.000049,-0.000450
137.490369,-241.969082,47.206111,-1.956291,3.134140,-0.020670,0.012936,0.000116,-0.000012,-0.000029,-5.433967,5.433967,-0.000027,-0.000011,0.000116
138.538251,-243.016702,47.215006,-1.934639,3.134262,-0.020683,0.012906,0.000117,-0.000000,-0.000026,-5.436562,5.436562,-0.000023,0.000001,0.000117
139.586132,-244.064321,47.223997,-1.912975,3.134384,-0.020683,0.012879,-0.000501,0.000095,-0.000004,-5.439256,5.439256,-0.000014,0.000088,-0.000502
140.640240,-245.118164,47.233138,-1.891185,3.133856,-0.020584,0.012875,0.000137,0.000008,-0.000021,-5.442063,5.442063,-0.000018,0.000010,0.000137
141.688121,-246.165781,47.242484,-1.869625,3.134000,-0.020575,0.012853,0.000137,-0.000000,-0.000023,-5.444626,5.444626,-0.000021,0.000002,0.000137
142.736002,-247.213399,47.251880,-1.848075,3.134144,-0.020575,0.012828,-0.000574,-0.000036,-0.000008,-5.447300,5.447300,-0.000020,-0.000043,-0.000573
143.790109,-248.267240,47.261383,-1.826399,3.133539,-0.020613,0.012819,0.000065,-0.000047,-0.000033,-5.450114,5.450114,-0.000032,-0.000046,0.000066
144.837990,-249.314852,47.271250,-1.804809,3.133607,-0.020663,0.012785,0.000077,-0.000044,-0.000045,-5.453175,5.453175,-0.000044,-0.000043,0.000078
145.885869,-250.362459,47.281323,-1.783170,3.133688,-0.020709,0.012737,-0.000517,-0.000064,-0.000039,-5.456547,5.456547,-0.000050,-0.000070,-0.000516
146.939974,-251.416288,47.291637,-1.761355,3.133143,-0.020776,0.012696,0.000162,-0.000061,-0.000071,-5.460142,5.460142,-0.000068,-0.000059,0.000163
147.987852,-252.463887,47.302183,-1.739596,3.133313,-0.020840,0.012621,0.000118,-0.000034,-0.000086,-5.463887,5.463887,-0.000084,-0.000032,0.000119
149.035728,-253.511482,47.312723,-1.717772,3.133437,-0.020875,0.012531,0.000079,-0.000030,-0.000095,-5.468014,5.468014,-0.000093,-0.000029,0.000079
150.083604,-254.559077,47.323349,-1.695913,3.133519,-0.020906,0.012432,0.000099,0.000019,-0.000104,-5.472340,5.472340,-0.000102,0.000020,0.000098
151.131479,-255.606667,47.334151,-1.674022,3.133623,-0.020886,0.012322,-0.000298,0.000060,-0.000082,-5.476845,5.476845,-0.000089,0.000056,-0.000299
152.185581,-256.660483,47.345147,-1.652025,3.133309,-0.020823,0.012235,0.000297,0.000079,-0.000082,-5.481193,5.481193,-0.000075,0.000082,0.000296
153.233457,-257.708077,47.355894,-1.630219,3.133620,-0.020740,0.012150,-0.000429,-0.000010,-0.000041,-5.485383,5.485383,-0.000050,-0.000015,-0.000429
154.287560,-258.761901,47.366399,-1.608371,3.133167,-0.020751,0.012106,0.000067,-0.000041,-0.000064,-5.489377,5.489377,-0.000063,-0.000040,0.000068
155.335438,-259.809500,47.376947,-1.586638,3.133238,-0.020794,0.012039,0.000072,-0.000049,-0.000078,-5.493293,5.493293,-0.000077,-0.000048,0.000072
156.383315,-260.857096,47.387695,-1.564863,3.133313,-0.020846,0.011957,-0.000589,-0.000141,-0.000079,-5.497199,5.497199,-0.000091,-0.000148,-0.000587
157.437419,-261.910913,47.398696,-1.542904,3.132692,-0.020994,0.011874,-0.000076,-0.000101,-0.000144,-5.501151,5.501151,-0.000145,-0.000102,-0.000075
158.485295,-262.958497,47.410089,-1.520920,3.132612,-0.021100,0.011723,-0.000572,-0.000092,-0.000163,-5.505400,5.505400,-0.000175,-0.000099,-0.000570
159.539395,-264.012294,47.422066,-1.498695,3.132009,-0.021197,0.011552,-0.000026,-0.000120,-0.000210,-5.510058,5.510058,-0.000210,-0.000120,-0.000024
160.587267,-265.059859,47.434393,-1.476498,3.131983,-0.021323,0.011332,-0.000433,-0.000071,-0.000234,-5.514955,5.514955,-0.000243,-0.000076,-0.000432
161.641365,-266.113640,47.447194,-1.454039,3.131526,-0.021397,0.011086,0.000209,-0.000015,-0.000272,-5.520048,5.520048,-0.000268,-0.000012,0.000209
162.689239,-267.161195,47.460035,-1.431633,3.131746,-0.021413,0.010800,-0.000314,-0.000019,-0.000259,-5.524625,5.524625,-0.000266,-0.000022,-0.000314
163.743340,-268.214977,47.472836,-1.409076,3.131414,-0.021432,0.010527,0.000549,0.000133,-0.000280,-5.528801,5.528801,-0.000268,0.000139,0.000547
164.791217,-269.262539,47.485418,-1.386630,3.131989,-0.021293,0.010234,-0.000342,0.000008,-0.000210,-5.532533,5.532533,-0.000217,0.000005,-0.000342
165.845323,-270.316340,47.497212,-1.364196,3.131629,-0.021284,0.010012,-0.000346,0.000001,-0.000205,-5.535447,5.535447,-0.000212,-0.000002,-0.000346
166.899431,-271.370144,47.508927,-1.341768,3.131264,-0.021283,0.009797,-0.000398,-0.000053,-0.000203,-5.537670,5.537670,-0.000211,-0.000057,-0.000398
167.953541,-272.423951,47.520573,-1.319338,3.130844,-0.021339,0.009583,0.000045,-0.000056,-0.000235,-5.539264,5.539264,-0.000234,-0.000055,0.000045
169.001424,-273.471530,47.532197,-1.296981,3.130891,-0.021398,0.009337,-0.000463,-0.000060,-0.000242,-5.540194,5.540194,-0.000252,-0.000065,-0.000463
170.055534,-274.525331,47.544139,-1.274431,3.130403,-0.021461,0.009082,0.000017,-0.000064,-0.000278,-5.540872,5.540872,-0.000278,-0.000064,0.000018
171.103417,-275.572904,47.556202,-1.251945,3.130421,-0.021528,0.008790,-0.000639,-0.000061,-0.000284,-5.541512,5.541512,-0.000298,-0.000066,-0.000639
172.157526,-276.626696,47.568646,-1.229257,3.129747,-0.021592,0.008491,-0.000433,-0.000026,-0.000315,-5.542360,5.542360,-0.000325,-0.000030,-0.000433
173.211636,-277.680479,47.581674,-1.206501,3.129291,-0.021620,0.008159,-0.000370,-0.000018,-0.000329,-5.542892,5.542892,-0.000337,-0.000021,-0.000369
174.265745,-278.734260,47.594827,-1.183714,3.128901,-0.021639,0.007812,-0.000598,0.000002,-0.000336,-5.543197,5.543197,-0.000349,-0.000003,-0.000598
175.319854,-279.788040,47.607965,-1.160906,3.128270,-0.021637,0.007458,0.000147,0.000023,-0.000361,-5.543195,5.543195,-0.000357,0.000024,0.000147
